sample_id,sample_type,date_collected,cov_detected,genus,clade,accession_number,strain,sample_d,recapture_bats_infection_status,gender,age,fa_mm,mass_g,fmi_kg_m2,reproductive_status,reproductive_condition,teat_assessment,comments_ra_rousettus_aegyptiacus,decisions_based_on_data_sheets,x21,x22
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11006,Positive/ negative,F,SA,82.3,77,11.368182965737478,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 318.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11007,NA,F,SA,77.9,60,9.887268658511864,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 088. Tattoo redone.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11008,NA,F,SA,80.3,69,10.700843195426865,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11010,NA,F,SA,71.1,74,14.638363193616092,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 228.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11011,Negative/ negative,F,SA,88.4,92,11.772895722855795,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 194.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11012,NA,M,SA,86.2,89,11.977756364360657,Not-active,Not scrotal,Not applicable,Recapture - SMD 424.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11013,Negative/ negative,M,SA,83,86,12.48366961823196,Not-active,Not scrotal,Not applicable,Recapture - SMD 132.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11025,NA,F,SA,83.1,83,12.019213364206786,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMB 153.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11026,Negative/ negative,F,SA,84.6,74,10.339296592503173,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 470.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11030,Positive/ negative,F,A,90.4,87,10.645900227112536,Active,Not pregnant,Non-sclerotized teats,Recapture - SMD 254.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11031,NA,F,SA,81,75,11.431184270690443,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11032,NA,M,SA,85.5,76,10.396361273554255,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11033,Negative/ negative,M,SA,84.2,87,12.271427040018958,Not-active,Not scrotal,Not applicable,"Recapture - SMD 188. Caught in Apr, Feb",NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11035,Negative,M,SA,88.2,95,12.211989860191999,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11047,Negative/ negative,F,SA,82.9,80,11.640749023995948,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 260.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11048,Negative/ negative,F,SA,83.7,75,10.7055836041846,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 205.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11056,Negative/ negative,M,SA,83.1,78,11.295164366363002,Not-active,Not scrotal,Not applicable,Recapture - SMD 249.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11060,Negative,M,A,89.7,97,12.055544991418191,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,1,alpha,1,MZ547470,BtCoV/Rousettus/LP/RSA/UP11077/2019,UP 11077,Positive/ positive different viruses,M,SA,83.1,89,12.888072161619323,Not-active,Not scrotal,Not applicable,Recapture - SMD 128.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11078,Negative/ negative,M,SA,83.4,89,12.795518980499052,Not-active,Not scrotal,Not applicable,Recapture - SMD 370.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11089,Positive / negative,F,SA,84.6,90,12.574820180071425,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 302.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11090,Negative/ negative,F,SA,82.7,84,12.281976637925865,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 096.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11091,Negative/ negative,M,SA,83.9,90,12.785525648474756,Not-active,Not scrotal,Not applicable,Recapture - SMD 281.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11097,Negative/ negative,F,SA,81.4,72,10.866349932688998,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 323.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11100,NA,F,A,89.2,122,15.333105431438394,Active,Pregnant,Non-sclerotized teats,Pregnant female.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11109,Negative/ negative,M,A,93.6,119,13.582986339396598,Active,Scrotal,Not applicable,Recapture - SMD 462.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11126,NA,M,SA,75.4,58,10.201999591920014,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11131,Negative,M,SA,82.6,67,9.820072815107086,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11133,Negative/ negative,F,SA,81.6,76,11.41387927720108,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 061.,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,1,beta,2,MZ547625,BtCoV/Rousettus/LP/RSA/UP11141/2019,UP 11141,Positive,M,SA,76,66,11.426592797783934,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11161,Negative,F,SA,76.2,69,11.883357100047533,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-03-04T00:00:00Z,0,NA,NA,NA,NA,UP 11177,Negative,M,SA,77,61,10.288412885815482,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11187,Negative,F,SA,86.3,99,13.292712236948638,Not-active,Not pregnant,Non-sclerotized teats,Measurement comments: Checked weight twice. Caught in May,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11191,NA,F,A,93.4,118,13.526587769213483,Active,Pregnant,Non-sclerotized teats,Pregnant female. Pregnancy confirmed with PT.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11192,NA,F,A,94.6,119,13.297337403733984,Active,Pregnant,Sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11193,NA,M,SA,83.9,85,12.075218668003938,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,1,beta,2,MZ547647,BtCoV/Rousettus/LP/RSA/UP11202/2019,UP 11202,Positive,F,SA,82.9,75,10.9132022099962,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,1,beta,2,MZ547626,BtCoV/Rousettus/LP/RSA/UP11210/2019,UP 11210,Negative/ positive,F,SA,87.1,82,10.808801527995456,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 597.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11212,NA,F,SA,87.7,91,11.831565316091318,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11213,NA,F,SA,80.9,72,11.001083301119513,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,1,beta,2,MZ547627,BtCoV/Rousettus/LP/RSA/UP11220/2019,UP 11220,Negative/ positive,F,SA,85,88,12.179930795847747,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 580.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11222,Negative/ negative,F,SA,84.1,90,12.724786895166138,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 122.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11224,Negative/ negative,F,SA,85.8,87,11.818018811025803,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 634.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11228,NA,M,SA,85.5,73,9.985978591703429,Not-active,Not scrotal,Not applicable,Recapture - SMD 355.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11236,Negative/ negative,M,SA,86,91,12.303948080043268,Not-active,Not scrotal,Not applicable,Recapture - SMD 051.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11237,Negative/ negative,F,SA,77.6,69,11.458444042937616,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 854.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11238,Negative/ negative,F,SA,88.2,87,11.183611766702144,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 454.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11239,NA,F,SA,82,68,10.113027959547887,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 292.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11244,NA,M,SA,85.6,92,12.555681718927419,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11245,Negative/ negative,M,SA,85.9,83,11.248426236750912,Not-active,Not scrotal,Not applicable,Recapture - SMD 525.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11246,NA,F,SA,83.2,82,11.845876479289942,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,1,beta,2,MZ547573,BtCoV/Rousettus/LP/RSA/UP11247/2019,UP 11247,NA,F,SA,85.5,79,10.80674395540508,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 700.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11248,NA,M,SA,83.4,83,11.932899723386758,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11256,NA,F,SA,85,75,10.38062283737024,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11259,Negative/ positive/ negative,F,SA,85.1,87,12.01323941833828,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 242.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11260,NA,F,A,92.2,113,13.292804005251245,Active,Not pregnant,Sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11261,Negative/ negative /negative,M,SA,84.5,90,12.604600679247923,Not-active,Not scrotal,Not applicable,"Recapture - SMD 188. Caught in Feb, Apr",NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11266,NA,M,SA,87.2,97,12.756712397946302,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11267,NA,F,SA,81.1,78,11.859131759515057,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11268,Negative,F,SA,83.4,91,13.083058732869818,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11269,NA,M,SA,84.4,94,13.196019855798387,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11271,Negative,F,SA,81.5,76,11.441905980654145,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11274,Negative/ negative,M,SA,80.2,75,11.660375246422594,Not-active,Not scrotal,Not applicable,Recapture - SMD 870.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11287,Negative/ negative,M,SA,88.7,95,12.074700452102205,Not-active,Not scrotal,Not applicable,Recapture - SMD 100.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11288,Negative/ negative,F,A,92.9,105,12.1662817873079,Active,Not pregnant,Sclerotized teats,Recapture - SMC 972.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11290,Negative,F,A,89.1,89,11.2107482103741,Active,Not pregnant,Non-sclerotized teats,Caught in May,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11291,NA,F,SA,85.1,79,10.908573724697979,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11292,NA,M,SA,85.1,81,11.184740148108054,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,1,beta,2,MZ547628,BtCoV/Rousettus/LP/RSA/UP11293/2019,UP 11293,NA,F,SA,83.4,76,10.926510590089078,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11294,NA,M,A,89.6,93,11.584223533163266,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,1,beta,2,MZ547629,BtCoV/Rousettus/LP/RSA/UP11295/2019,UP 11295,NA,F,SA,82.7,78,11.404692592359732,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11296,Negative/ negative,F,SA,81.4,68,10.262663825317388,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 635 (tattoo redone).,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11307,NA,F,SA,83,77,11.177239076789082,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11308,NA,M,A,93.8,114,12.956842349325564,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11309,NA,M,SA,85.6,83,11.327408507293216,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11310,NA,M,A,92,106,12.523629489603024,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,1,beta,2,MZ547630,BtCoV/Rousettus/LP/RSA/UP11311/2019,UP 11311,Negative/ positive,M,SA,86.5,83,11.092919910454745,Not-active,Not scrotal,Not applicable,Recapture - SMD 430.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11318,Positive/ negative/ negative,M,SA,80.5,83,12.808147833802707,Not-active,Not scrotal,Not applicable,"Recapture - SMD 097. Caught in Feb, Mar, Apr, Sept",NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,1,beta,2,MZ547631,BtCoV/Rousettus/LP/RSA/UP11326/2019,UP 11326,Negative/ negative,M,SA,82.7,73,10.673622554387952,Not-active,Not scrotal,Not applicable,Recapture - SMD 592.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11327,Positive / negative,M,SA,79.8,74,11.620530021796347,Not-active,Not scrotal,Not applicable,Recapture - SMD 834.,NA,NA,NA
NA,Rectal swab,2019-04-02T00:00:00Z,0,NA,NA,NA,NA,UP 11328,Negative/ negative,F,SA,87.8,91,11.804629490299448,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 564.,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11360,NA,M,SA,84.6,82,11.4570583862873,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11369,Negative/ negative,M,A,90,95,11.728395061728396,Active,Not scrotal,Not applicable,Recapture - SMD 146.,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11370,Positive/ negative,M,A,90.7,99,12.034294091404718,Active,Not scrotal,Not applicable,Recapture - SMD 113 (Feb 19; May 19),NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11371,NA,M,SA,87.6,92,11.988907654135652,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11372,NA,M,A,89.9,101,12.496891243638649,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11373,NA,M,SA,84.3,96,13.508778595340315,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11374,NA,F,SA,81.4,79,11.922800620589317,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11375,Negative/ negative,F,SA,80.1,75,11.68950796523073,Not-active,Not pregnant,Non-sclerotized teats,"Recapture - SMD 877. Caught in Apr, May",NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11376,NA,F,SA,84.2,74,10.437765528291987,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,1,beta,2,MZ547632,BtCoV/Rousettus/LP/RSA/UP11377/2019,UP 11377,NA,F,A,89.3,93,11.66218780135156,Active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11378,NA,F,SA,86.4,80,10.71673525377229,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11379,NA,M,SA,84,71,10.06235827664399,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11380,NA,M,A,89.3,98,12.289187145510247,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11381,NA,M,SA,86.8,91,12.078192359149694,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,1,beta,2,MZ547633,BtCoV/Rousettus/LP/RSA/UP11382/2019,UP 11382,Negative/ positive,M,SA,86.6,82,10.933974793187868,Not-active,Not scrotal,Not applicable,Recapture - SMD 666. (March19; May 19),NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11383,NA,M,A,96.9,149,15.868603701325188,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11384,NA,F,SA,88.4,86,11.005098175713025,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,1,beta,2,MZ547634,BtCoV/Rousettus/LP/RSA/UP11385/2019,UP 11385,NA,F,A,94.1,114,12.874358681891541,Active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,1,beta,2,MZ547635,BtCoV/Rousettus/LP/RSA/UP11386/2019,UP 11386,NA,F,SA,81.9,76,11.330414260817191,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11393,Negative/ negative,F,SA,85.7,90,12.254084354393566,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 047.,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11394,NA,M,SA,83.2,87,12.568186020710058,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,1,beta,2,MZ547636,BtCoV/Rousettus/LP/RSA/UP11401/2019,UP 11401,NA,M,A,97.5,155,16.305062458908612,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11402,Positive/ negative,M,SA,85.9,83,11.248426236750912,Not-active,Not scrotal,Not applicable,Recapture - SMD 041. (Jan 19; May 19),NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11403,Negative/ negative,F,SA,81.7,92,13.782998671139147,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 439.,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11404,Negative/ negative,F,A,90,93,11.481481481481483,Active,Not pregnant,Non-sclerotized teats,Recapture - SMD 544.,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11405,Negative/ negative,F,SA,82.9,77,11.2042209355961,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 524.,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11406,Negative/ negative,M,SA,82,84,12.492563950029744,Not-active,Not scrotal,Not applicable,Recapture - SMD 824.,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11407,NA,F,SA,83.1,89,12.888072161619323,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11408,NA,F,SA,86.1,86,11.60091242525168,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,1,beta,2,MZ547637,BtCoV/Rousettus/LP/RSA/UP11409/2019,UP 11409,NA,F,SA,88.3,92,11.79957649780874,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11410,NA,F,A,89.4,89,11.135634530977082,Active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,1,beta,2,MZ547638,BtCoV/Rousettus/LP/RSA/UP11412/2019,UP 11412,NA,F,A,99,95,9.692888480767268,Active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,1,beta,2,MZ547639,BtCoV/Rousettus/LP/RSA/UP11413/2019,UP 11413,NA,M,SA,87.1,96,12.65420666692151,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11414,NA,M,SA,86.1,78,10.521757781042222,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,1,beta,2,MZ547640,BtCoV/Rousettus/LP/RSA/UP11415/2019,UP 11415,NA,M,A,89.4,92,11.51099299831339,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,1,beta,2,MZ547641,BtCoV/Rousettus/LP/RSA/UP11417/2019,UP 11417,NA,F,A,92.4,101,11.82980079083975,Active,Not pregnant,Sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11418,Negative/ negative,M,SA,88.3,94,12.056089030369801,Not-active,Not scrotal,Not applicable,Recapture - SMD 104,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11419,NA,F,A,96.1,133,14.401405057383647,Active,Not pregnant,Sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11420,NA,F,A,91.8,124,14.714188749816074,Active,Not pregnant,Sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11421,NA,F,A,97,129,13.710277393984482,Active,Not pregnant,Sclerotized teats,Recapture - SM_ 977,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11422,NA,F,A,97.5,134,14.095989480604866,Active,Not pregnant,Sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11431,NA,F,SA,80.3,108,16.749145871102918,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,0,NA,NA,NA,NA,UP 11432,Negative/ negative,F,SA,84.6,86,12.015939283179362,Not-active,Not pregnant,Non-sclerotized teats,Recapture - SMD 741.,NA,NA,NA
NA,Rectal swab,2019-05-14T00:00:00Z,1,beta,2,MZ547642,BtCoV/Rousettus/LP/RSA/UP11433/2019,UP 11433,NA,F,SA,88.4,96,12.284760754284308,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
